Hours,Wind speed,Wind direction,,
4445.5,12.4,350,,
4446.5,12.7,350,,
4447.5,13.2,349,,
4448.5,13.6,352,,
4449.5,13.7,356,,
4450.5,13.6,2,,
4451.5,13.5,8,,
4452.5,13.4,10,,
4453.5,13.3,12,,
4454.5,13.2,12,,
4455.5,13.1,10,,
4456.5,12.8,6,,
4457.5,12.4,3,,
4458.5,12.2,3,,
4459.5,12.2,4,,
4460.5,12.2,5,,
4461.5,12.3,5,,
4462.5,12.4,3,,
4463.5,12.5,358,,
4464.5,12.6,352,,
4465.5,12.7,348,,
4466.5,12.5,347,,
4467.5,12.3,345,,
4468.5,12.2,341,,
4469.5,12.1,341,,
4470.5,12.1,341,,
4471.5,12.3,342,,
4472.5,12.6,349,,
4473.5,12.9,355,,
4474.5,13.2,360,,
4475.5,13.3,5,,
4476.5,13.3,8,,
4477.5,13.3,9,,
4478.5,13.2,8,,
4479.5,13.1,4,,
4480.5,12.8,359,,
4481.5,12.4,355,,
4482.5,12.2,353,,
4483.5,12.2,353,,
4484.5,12.3,354,,
4485.5,12.5,354,,
4486.5,12.5,354,,
4487.5,12.3,351,,
4488.5,12.3,348,,
4489.5,12.3,346,,
4490.5,12.3,344,,
4491.5,12.4,344,,
4492.5,12.5,345,,
4493.5,12.7,345,,
4494.5,13.1,346,,
4495.5,13.6,349,,
4496.5,13.9,357,,
4497.5,14.1,1,,
4498.5,14.1,4,,
4499.5,13.9,7,,
4500.5,13.8,8,,
4501.5,13.7,8,,
4502.5,13.7,6,,
4503.5,13.8,4,,
4504.5,13.7,2,,
4505.5,13.3,359,,
4506.5,13,355,,
4507.5,12.9,352,,
4508.5,12.9,351,,
4509.5,12.8,350,,
4510.5,12.8,349,,
4511.5,12.9,348,,
4512.5,13.1,348,,
4513.5,13.2,349,,
4514.5,13.2,348,,
4515.5,13.4,346,,
4516.5,13.6,346,,
4517.5,13.8,346,,
4518.5,14.1,347,,
4519.5,14.4,353,,
4520.5,14.2,6,,
4521.5,13.6,21,,
4522.5,12.8,34,,
4523.5,12,47,,
4524.5,11.3,59,,
4525.5,10.8,63,,
4526.5,10.5,52,,
4527.5,10.6,30,,
4528.5,10.7,10,,
4529.5,10.4,359,,
4530.5,10.1,351,,
4531.5,10.2,346,,
4532.5,10.5,347,,
4533.5,10.8,348,,
4534.5,11.1,348,,
4535.5,11.3,348,,
4536.5,11.4,347,,
4537.5,11.3,346,,
4538.5,11.2,347,,
4539.5,11.2,349,,
4540.5,11.2,352,,
4541.5,11.5,355,,
4542.5,12,360,,
4543.5,12.3,7,,
4544.5,12.2,19,,
4545.5,11.8,30,,
4546.5,11.2,38,,
4547.5,10.6,42,,
4548.5,10.2,39,,
4549.5,10,28,,
4550.5,10,15,,
4551.5,10.2,6,,
4552.5,10.2,360,,
4553.5,10,356,,
4554.5,10.1,351,,
4555.5,10.8,350,,
4556.5,11.6,355,,
4557.5,12.1,359,,
4558.5,12.2,1,,
4559.5,12.2,2,,
4560.5,12.2,2,,
4561.5,12.2,2,,
4562.5,12.1,4,,
4563.5,12,5,,
4564.5,11.9,7,,
4565.5,12.1,7,,
4566.5,12.3,6,,
4567.5,12.5,9,,
4568.5,12.4,16,,
4569.5,11.8,26,,
4570.5,11.2,45,,
4571.5,11.1,81,,
4572.5,11.6,118,,
4573.5,12.2,137,,
4574.5,12.5,142,,
4575.5,12.2,141,,
4576.5,11.6,138,,
4577.5,11,134,,
4578.5,10.5,130,,
4579.5,10.1,123,,
4580.5,9.9,112,,
4581.5,9.7,100,,
4582.5,9.7,88,,
4583.5,9.6,66,,
4584.5,9.7,44,,
4585.5,9.9,21,,
4586.5,10.2,4,,
4587.5,10.6,357,,
4588.5,10.9,355,,
4589.5,11.3,357,,
4590.5,12,355,,
4591.5,12.6,352,,
4592.5,13.2,354,,
4593.5,13.4,354,,
4594.5,13.3,355,,
4595.5,13.1,358,,
4596.5,12.8,1,,
4597.5,12.6,4,,
4598.5,12.3,7,,
4599.5,12,5,,
4600.5,11.5,2,,
4601.5,11,357,,
4602.5,10.8,350,,
4603.5,11.1,344,,
4604.5,11.5,341,,
4605.5,11.8,342,,
4606.5,12,340,,
4607.5,12.2,338,,
4608.5,12.3,340,,
4609.5,12.3,340,,
4610.5,12.3,342,,
4611.5,12.4,344,,
4612.5,12.5,346,,
4613.5,12.6,348,,
4614.5,13,348,,
4615.5,13.5,353,,
4616.5,13.7,357,,
4617.5,13.9,358,,
4618.5,14.2,359,,
4619.5,14.5,1,,
4620.5,14.8,4,,
4621.5,14.9,6,,
4622.5,15.1,6,,
4623.5,15.2,6,,
4624.5,15,6,,
4625.5,14.6,5,,
4626.5,14.3,1,,
4627.5,14.4,358,,
4628.5,14.6,358,,
4629.5,14.7,357,,
4630.5,14.7,357,,
4631.5,14.6,356,,
4632.5,14.3,355,,
4633.5,14.1,353,,
4634.5,13.9,352,,
4635.5,13.8,349,,
4636.5,13.8,348,,
4637.5,13.8,348,,
4638.5,14.2,349,,
4639.5,14.7,353,,
4640.5,14.9,357,,
4641.5,15.1,3,,
4642.5,15.1,7,,
4643.5,15.1,9,,
4644.5,15.2,8,,
4645.5,15.3,7,,
4646.5,15.4,5,,
4647.5,15.5,4,,
4648.5,15.3,3,,
4649.5,14.8,2,,
4650.5,14.4,0,,
4651.5,14.4,358,,
4652.5,14.5,356,,
4653.5,14.4,355,,
4654.5,14.3,354,,
4655.5,14,354,,
4656.5,13.6,354,,
4657.5,13.3,354,,
4658.5,13.1,354,,
4659.5,12.9,356,,
4660.5,12.7,356,,
4661.5,12.7,356,,
4662.5,13.1,358,,
4663.5,13.7,1,,
4664.5,14,6,,
4665.5,13.9,9,,
4666.5,13.7,11,,
4667.5,13.5,13,,
4668.5,13.5,14,,
4669.5,13.5,13,,
4670.5,13.5,11,,
4671.5,13.6,6,,
4672.5,13.6,3,,
4673.5,13.3,2,,
4674.5,12.9,2,,
4675.5,12.8,3,,
4676.5,12.8,3,,
4677.5,12.8,3,,
4678.5,12.7,2,,
4679.5,12.7,358,,
4680.5,12.8,353,,
4681.5,12.9,348,,
4682.5,13,347,,
4683.5,13,349,,
4684.5,13,352,,
4685.5,13.1,353,,
4686.5,13.5,352,,
4687.5,14.1,352,,
4688.5,14.4,354,,
4689.5,14.5,358,,
4690.5,14.4,0,,
4691.5,14.1,1,,
4692.5,13.8,2,,
4693.5,13.5,1,,
4694.5,13.2,0,,
4695.5,12.9,359,,
4696.5,12.4,359,,
4697.5,11.8,358,,
4698.5,11.6,359,,
4699.5,11.7,3,,
4700.5,11.9,8,,
4701.5,12,10,,
4702.5,11.9,10,,
4703.5,11.8,8,,
4704.5,11.5,6,,
4705.5,11.3,4,,
4706.5,11.2,5,,
4707.5,11.1,6,,
4708.5,11.2,7,,
4709.5,11.5,7,,
4710.5,12,5,,
4711.5,12.2,3,,
4712.5,12.2,6,,
4713.5,11.9,10,,
4714.5,11.7,10,,
4715.5,11.5,8,,
4716.5,11.5,5,,
4717.5,11.5,3,,
4718.5,11.5,3,,
4719.5,11.6,3,,
4720.5,11.6,3,,
4721.5,11.3,4,,
4722.5,11.1,4,,
4723.5,11.3,4,,
4724.5,11.7,4,,
4725.5,11.8,2,,
4726.5,11.8,1,,
4727.5,11.8,360,,
4728.5,11.9,354,,
4729.5,12.1,346,,
4730.5,12.2,341,,
4731.5,12.1,340,,
4732.5,12,342,,
4733.5,12,345,,
4734.5,12.3,347,,
4735.5,12.4,351,,
4736.5,12.1,2,,
4737.5,11.6,12,,
4738.5,11.2,23,,
4739.5,10.8,36,,
4740.5,10.4,52,,
4741.5,10.2,71,,
4742.5,10,90,,
4743.5,10,115,,
4744.5,10.1,134,,
4745.5,10,144,,
4746.5,9.8,151,,
4747.5,9.7,157,,
4748.5,9.6,163,,
4749.5,9.5,160,,
4750.5,9.5,147,,
4751.5,9.5,128,,
4752.5,9.5,115,,
4753.5,9.4,111,,
4754.5,9.3,107,,
4755.5,9.3,80,,
4756.5,9.5,33,,
4757.5,9.6,9,,
4758.5,9.6,2,,
4759.5,9.4,352,,
4760.5,9.5,245,,
4761.5,10.2,222,,
4762.5,10.6,220,,
4763.5,10.9,216,,
4764.5,11,213,,
4765.5,10.9,215,,
4766.5,10.8,221,,
4767.5,10.5,225,,
4768.5,10.2,230,,
4769.5,9.8,238,,
4770.5,9.5,258,,
4771.5,9.6,294,,
4772.5,9.7,335,,
4773.5,9.8,354,,
4774.5,9.9,3,,
4775.5,10,10,,
4776.5,10,13,,
4777.5,10,9,,
4778.5,10.1,3,,
4779.5,10.2,354,,
4780.5,10.2,348,,
4781.5,10.4,346,,
4782.5,10.7,347,,
4783.5,11,346,,
4784.5,11,354,,
4785.5,11,355,,
4786.5,11,355,,
4787.5,11.2,358,,
4788.5,11.4,3,,
4789.5,11.6,7,,
4790.5,11.8,10,,
4791.5,11.9,12,,
4792.5,11.7,13,,
4793.5,11.2,14,,
4794.5,10.9,10,,
4795.5,11.1,1,,
4796.5,11.3,356,,
4797.5,11.4,355,,
4798.5,11.3,356,,
4799.5,11,358,,
4800.5,10.8,356,,
4801.5,10.6,355,,
4802.5,10.4,352,,
4803.5,10.3,352,,
4804.5,10.3,353,,
4805.5,10.4,354,,
4806.5,10.8,353,,
4807.5,11.2,351,,
4808.5,11.2,358,,
4809.5,11,7,,
4810.5,10.8,20,,
4811.5,10.8,33,,
4812.5,10.7,43,,
4813.5,10.7,44,,
4814.5,10.6,43,,
4815.5,10.3,40,,
4816.5,10,36,,
4817.5,9.8,27,,
4818.5,9.6,13,,
4819.5,9.7,358,,
4820.5,9.9,351,,
4821.5,10,350,,
4822.5,10.3,349,,
4823.5,10.5,350,,
4824.5,10.4,354,,
4825.5,10.3,359,,
4826.5,10.2,0,,
4827.5,10.2,359,,
4828.5,10.3,355,,
4829.5,10.5,352,,
4830.5,11.1,348,,
4831.5,11.7,344,,
4832.5,12.1,348,,
4833.5,12.3,355,,
4834.5,12.2,4,,
4835.5,11.8,14,,
4836.5,11.5,22,,
4837.5,11.2,26,,
4838.5,10.8,26,,
4839.5,10.5,27,,
4840.5,10.1,27,,
4841.5,9.6,27,,
4842.5,9.3,24,,
4843.5,9.3,16,,
4844.5,9.3,6,,
4845.5,9.5,359,,
4846.5,9.6,357,,
4847.5,9.7,356,,
4848.5,9.8,353,,
4849.5,9.9,346,,
4850.5,10,340,,
4851.5,10.2,338,,
4852.5,10.3,341,,
4853.5,10.3,347,,
4854.5,10.5,349,,
4855.5,10.6,342,,
4856.5,10.5,335,,
4857.5,10.4,331,,
4858.5,10.2,328,,
4859.5,10.1,329,,
4860.5,10,335,,
4861.5,9.9,350,,
4862.5,9.7,9,,
4863.5,9.4,24,,
4864.5,9.1,33,,
4865.5,8.9,26,,
4866.5,8.9,320,,
4867.5,9,302,,
4868.5,9.1,304,,
4869.5,9.2,281,,
4870.5,9.5,252,,
4871.5,9.9,229,,
4872.5,10.5,218,,
4873.5,11.1,212,,
4874.5,11.4,208,,
4875.5,11.1,206,,
4876.5,10.5,208,,
4877.5,10,217,,
4878.5,10,232,,
4879.5,10.1,249,,
4880.5,10,258,,
4881.5,9.9,240,,
4882.5,10.2,188,,
4883.5,10.5,162,,
4884.5,10.5,157,,
4885.5,10.3,160,,
4886.5,9.9,165,,
4887.5,9.3,176,,
4888.5,9.1,213,,
4889.5,9.3,346,,
4890.5,9.6,357,,
4891.5,10,5,,
4892.5,10.4,10,,
4893.5,10.7,12,,
4894.5,11.1,9,,
4895.5,11.6,4,,
4896.5,11.8,358,,
4897.5,12,355,,
4898.5,12.1,355,,
4899.5,12.1,355,,
4900.5,12.1,354,,
4901.5,12.4,354,,
4902.5,12.9,355,,
4903.5,13.6,358,,
4904.5,14.1,2,,
4905.5,14.4,4,,
4906.5,14.7,4,,
4907.5,14.8,4,,
4908.5,14.9,4,,
4909.5,15,3,,
4910.5,15,1,,
4911.5,14.9,360,,
4912.5,14.6,358,,
4913.5,14.1,356,,
4914.5,13.8,355,,
4915.5,13.6,355,,
4916.5,13.4,354,,
4917.5,13.4,356,,
4918.5,13.3,358,,
4919.5,13.1,358,,
4920.5,12.8,357,,
4921.5,12.6,355,,
4922.5,12.6,353,,
4923.5,12.6,351,,
4924.5,12.6,348,,
4925.5,12.8,346,,
4926.5,13.2,346,,
4927.5,13.9,347,,
4928.5,14.6,351,,
4929.5,14.9,357,,
4930.5,15.1,2,,
4931.5,15.1,5,,
4932.5,15.1,5,,
4933.5,15,4,,
4934.5,14.9,5,,
4935.5,14.8,6,,
4936.5,14.4,6,,
4937.5,13.8,6,,
4938.5,13.4,4,,
4939.5,13.2,2,,
4940.5,13.1,360,,
4941.5,13,0,,
4942.5,12.9,2,,
4943.5,12.7,1,,
4944.5,12.5,357,,
4945.5,12.3,355,,
4946.5,12.3,354,,
4947.5,12.4,355,,
4948.5,12.4,354,,
4949.5,12.5,354,,
4950.5,12.8,354,,
4951.5,13.3,354,,
4952.5,13.8,354,,
4953.5,13.9,357,,
4954.5,13.8,1,,
4955.5,13.6,3,,
4956.5,13.4,5,,
4957.5,13.4,6,,
4958.5,13.3,5,,
4959.5,13.2,5,,
4960.5,12.8,4,,
4961.5,12.3,3,,
4962.5,12,3,,
4963.5,12.1,3,,
4964.5,12.2,4,,
4965.5,12.1,4,,
4966.5,12.1,2,,
4967.5,12,360,,
4968.5,12,356,,
4969.5,12.1,352,,
4970.5,12.3,350,,
4971.5,12.5,347,,
4972.5,12.7,346,,
4973.5,13,347,,
4974.5,13.5,347,,
4975.5,14.2,350,,
4976.5,14.7,354,,
4977.5,14.8,360,,
4978.5,14.7,3,,
4979.5,14.6,4,,
4980.5,14.5,4,,
4981.5,14.4,4,,
4982.5,14.3,4,,
4983.5,14.1,2,,
4984.5,13.7,360,,
4985.5,13.2,357,,
4986.5,12.8,355,,
4987.5,12.6,354,,
4988.5,12.5,353,,
4989.5,12.3,354,,
4990.5,12.2,355,,
4991.5,12,352,,
4992.5,11.9,350,,
4993.5,11.7,350,,
4994.5,11.3,352,,
4995.5,11,356,,
4996.5,10.9,358,,
4997.5,11.1,356,,
4998.5,11.7,352,,
4999.5,12.3,348,,
5000.5,12.6,351,,
5001.5,12.6,356,,
5002.5,12.3,3,,
5003.5,11.8,14,,
5004.5,11.6,24,,
5005.5,11.3,28,,
5006.5,11.1,27,,
5007.5,10.9,26,,
5008.5,10.6,25,,
5009.5,10.1,22,,
5010.5,9.7,12,,
5011.5,9.6,356,,
5012.5,9.7,346,,
5013.5,9.8,342,,
5014.5,9.9,342,,
5015.5,10,342,,
5016.5,10,340,,
5017.5,9.9,340,,
5018.5,9.8,340,,
5019.5,9.7,341,,
5020.5,9.6,342,,
5021.5,9.5,342,,
5022.5,9.4,343,,
5023.5,9.4,321,,
5024.5,9.7,231,,
5025.5,10,217,,
5026.5,10.3,202,,
5027.5,10.6,186,,
5028.5,10.9,175,,
5029.5,11.2,170,,
5030.5,11.4,168,,
5031.5,11.5,169,,
5032.5,11.4,171,,
5033.5,10.9,172,,
5034.5,10.4,176,,
5035.5,10.2,181,,
5036.5,10,188,,
5037.5,9.9,192,,
5038.5,9.8,196,,
5039.5,9.7,202,,
5040.5,9.5,218,,
5041.5,9.2,241,,
5042.5,9.1,236,,
5043.5,9.1,174,,
5044.5,9.2,179,,
5045.5,9.3,223,,
5046.5,9.5,252,,
5047.5,9.7,262,,
5048.5,9.6,244,,
5049.5,9.5,225,,
5050.5,9.5,197,,
5051.5,9.7,173,,
5052.5,10,168,,
5053.5,10.2,167,,
5054.5,10.3,166,,
5055.5,10.2,167,,
5056.5,10,169,,
5057.5,9.9,170,,
5058.5,9.7,172,,
5059.5,9.7,176,,
5060.5,9.6,179,,
5061.5,9.5,187,,
5062.5,9.3,208,,
5063.5,9.4,272,,
5064.5,9.6,315,,
5065.5,9.7,336,,
5066.5,9.9,355,,
5067.5,10,7,,
5068.5,10.2,15,,
5069.5,10.3,27,,
5070.5,10.3,38,,
5071.5,10.3,30,,
5072.5,10.3,20,,
5073.5,10.4,16,,
5074.5,10.4,14,,
5075.5,10.3,17,,
5076.5,10.3,29,,
5077.5,10.3,44,,
5078.5,10.3,53,,
5079.5,10.2,51,,
5080.5,10.1,40,,
5081.5,10,30,,
5082.5,12.9,0,,
5083.5,13.1,359,,
5084.5,13.3,357,,
5085.5,13.3,353,,
5086.5,13.4,350,,
5087.5,13.6,348,,
5088.5,13.4,346,,
5089.5,13.3,346,,
5090.5,13.2,344,,
5091.5,13,344,,
5092.5,12.9,343,,
5093.5,12.9,344,,
5094.5,13.1,344,,
5095.5,13.5,345,,
5096.5,13.9,349,,
5097.5,13.9,354,,
5098.5,13.8,360,,
5099.5,13.6,4,,
5100.5,13.4,6,,
5101.5,13.3,7,,
5102.5,13.3,7,,
5103.5,13.4,5,,
5104.5,13.4,4,,
5105.5,13.4,3,,
5106.5,13.7,2,,
5107.5,14.1,360,,
5108.5,14.4,357,,
5109.5,14.5,356,,
5110.5,14.5,357,,
5111.5,14.3,1,,
5112.5,14,4,,
5113.5,13.6,5,,
5114.5,13.2,7,,
5115.5,12.6,7,,
5116.5,12.1,3,,
5117.5,12.2,356,,
5118.5,12.7,349,,
5119.5,13.1,347,,
5120.5,13.4,351,,
5121.5,13.5,357,,
5122.5,13.6,3,,
5123.5,13.5,6,,
5124.5,13.5,8,,
5125.5,13.7,10,,
5126.5,13.9,11,,
5127.5,14.1,11,,
5128.5,14.2,11,,
5129.5,14,9,,
5130.5,13.9,6,,
5131.5,14,6,,
5132.5,14,6,,
5133.5,13.9,6,,
5134.5,13.9,7,,
5135.5,13.9,6,,
5136.5,13.8,4,,
5137.5,13.7,2,,
5138.5,13.5,2,,
5139.5,13.3,2,,
5140.5,13,2,,
5141.5,12.7,1,,
5142.5,12.7,359,,
5143.5,12.8,2,,
5144.5,12.6,10,,
5145.5,12.4,14,,
5146.5,12.3,16,,
5147.5,12.2,16,,
5148.5,12,17,,
5149.5,12,17,,
5150.5,11.9,16,,
5151.5,11.8,15,,
5152.5,11.5,12,,
5153.5,11.2,9,,
5154.5,11.1,8,,
5155.5,11.3,9,,
5156.5,11.5,8,,
5157.5,11.6,3,,
5158.5,11.6,356,,
5159.5,11.7,348,,
5160.5,11.9,339,,
5161.5,12,333,,
5162.5,12.1,331,,
5163.5,12.1,333,,
5164.5,12.1,335,,
5165.5,12.3,336,,
5166.5,12.5,338,,
5167.5,12.9,344,,
5168.5,13.1,355,,
5169.5,13,5,,
5170.5,12.8,8,,
5171.5,12.5,9,,
5172.5,12,12,,
5173.5,11.6,15,,
5174.5,11.2,17,,
5175.5,10.7,16,,
5176.5,10.3,14,,
5177.5,9.8,11,,
5178.5,9.6,6,,
5179.5,9.6,359,,
5180.5,9.7,360,,
5181.5,9.8,1,,
5182.5,9.9,357,,
5183.5,10,348,,
5184.5,10.3,341,,
5185.5,10.4,338,,
5186.5,10.6,337,,
5187.5,11,334,,
5188.5,11.4,335,,
5189.5,11.7,338,,
5190.5,12.1,340,,
5191.5,12.7,345,,
5192.5,13.1,352,,
5193.5,13.2,357,,
5194.5,13.1,2,,
5195.5,12.9,4,,
5196.5,12.8,4,,
5197.5,12.6,4,,
5198.5,12.5,5,,
5199.5,12.4,4,,
5200.5,12,3,,
5201.5,11.5,2,,
5202.5,11.3,0,,
5203.5,11.5,0,,
5204.5,11.7,1,,
5205.5,11.6,2,,
5206.5,11.5,2,,
5207.5,11.5,0,,
5208.5,11.6,353,,
5209.5,11.8,345,,
5210.5,12,340,,
5211.5,12.1,342,,
5212.5,12.2,346,,
5213.5,12.3,349,,
5214.5,12.7,350,,
5215.5,13.2,353,,
5216.5,13.6,359,,
5217.5,13.6,4,,
5218.5,13.4,6,,
5219.5,13.3,6,,
5220.5,13.2,6,,
5221.5,12.9,4,,
5222.5,12.7,3,,
5223.5,12.6,2,,
5224.5,12.2,0,,
5225.5,11.6,357,,
5226.5,11.3,354,,
5227.5,11.4,356,,
5228.5,11.5,358,,
5229.5,11.6,359,,
5230.5,11.7,357,,
5231.5,11.7,353,,
5232.5,11.7,350,,
5233.5,11.7,350,,
5234.5,11.7,350,,
5235.5,11.7,350,,
5236.5,11.9,350,,
5237.5,12.1,350,,
5238.5,12.6,348,,
5239.5,13.2,348,,
5240.5,13.5,355,,
5241.5,13.3,1,,
5242.5,13,6,,
5243.5,12.7,9,,
5244.5,12.3,12,,
5245.5,11.8,16,,
5246.5,11.3,19,,
5247.5,10.7,23,,
5248.5,10.1,30,,
5249.5,9.6,38,,
5250.5,9.2,50,,
5251.5,9.2,47,,
5252.5,9.3,38,,
5253.5,9.4,27,,
5254.5,9.6,16,,
5255.5,10,9,,
5256.5,10.4,6,,
5257.5,10.8,4,,
5258.5,11.1,2,,
5259.5,11.3,359,,
5260.5,11.5,355,,
5261.5,11.8,352,,
5262.5,12.2,354,,
5263.5,12.7,358,,
5264.5,13.1,6,,
5265.5,13.3,10,,
5266.5,13.4,11,,
5267.5,13.3,10,,
5268.5,13.1,10,,
5269.5,12.9,11,,
5270.5,12.7,14,,
5271.5,12.4,14,,
5272.5,12,9,,
5273.5,11.8,2,,
5274.5,12.1,359,,
5275.5,12.2,358,,
5276.5,12.2,358,,
5277.5,12.3,358,,
5278.5,12.3,358,,
5279.5,12.3,358,,
5280.5,12.3,357,,
5281.5,12.5,354,,
5282.5,12.6,350,,
5283.5,12.6,351,,
5284.5,12.5,353,,
5285.5,12.3,357,,
5286.5,12.3,2,,
5287.5,12.2,7,,
5288.5,11.8,17,,
5289.5,11.5,21,,
5290.5,11.3,22,,
5291.5,11.1,22,,
5292.5,11.1,20,,
5293.5,11.2,15,,
5294.5,11.3,9,,
5295.5,11.4,3,,
5296.5,11.6,1,,
5297.5,11.8,1,,
5298.5,12.3,3,,
5299.5,12.7,4,,
5300.5,12.9,4,,
5301.5,12.9,1,,
5302.5,13.1,358,,
5303.5,13.2,356,,
5304.5,13.4,356,,
5305.5,13.5,358,,
5306.5,13.4,2,,
5307.5,13.2,3,,
5308.5,12.9,2,,
5309.5,12.9,359,,
5310.5,13,354,,
5311.5,13.4,350,,
5312.5,13.8,351,,
5313.5,14.2,358,,
5314.5,14.4,5,,
5315.5,14.3,10,,
5316.5,14,13,,
5317.5,13.6,15,,
5318.5,13.4,15,,
5319.5,13.2,11,,
5320.5,12.9,5,,
5321.5,12.6,358,,
5322.5,12.6,354,,
5323.5,12.7,354,,
5324.5,12.6,356,,
5325.5,12.4,356,,
5326.5,12.2,355,,
5327.5,12.2,356,,
5328.5,12.1,356,,
5329.5,12,354,,
5330.5,12,354,,
5331.5,12,354,,
5332.5,12.1,354,,
5333.5,12.3,355,,
5334.5,12.7,355,,
5335.5,13.3,355,,
5336.5,13.8,356,,
5337.5,14,359,,
5338.5,14.1,0,,
5339.5,14,1,,
5340.5,14,2,,
5341.5,13.9,3,,
5342.5,13.8,4,,
5343.5,13.6,4,,
5344.5,13.2,3,,
5345.5,12.8,2,,
5346.5,12.6,1,,
5347.5,12.6,360,,
5348.5,12.7,359,,
5349.5,12.8,0,,
5350.5,12.7,0,,
5351.5,12.6,359,,
5352.5,12.5,358,,
5353.5,12.4,355,,
5354.5,12.4,353,,
5355.5,12.4,353,,
5356.5,12.4,353,,
5357.5,12.5,354,,
5358.5,12.6,354,,
5359.5,13,353,,
5360.5,13.4,355,,
5361.5,13.6,359,,
5362.5,13.5,4,,
5363.5,13.4,7,,
5364.5,13.2,10,,
5365.5,13.1,11,,
5366.5,13,10,,
5367.5,12.8,7,,
5368.5,12.5,5,,
5369.5,12.4,2,,
5370.5,12.5,1,,
5371.5,12.8,356,,
5372.5,13.1,354,,
5373.5,13.3,355,,
5374.5,13.1,356,,
5375.5,12.9,357,,
5376.5,12.8,355,,
5377.5,12.7,350,,
5378.5,12.8,345,,
5379.5,13.1,344,,
5380.5,13.1,346,,
5381.5,13.1,349,,
5382.5,13.2,350,,
5383.5,13.6,351,,
5384.5,13.8,354,,
5385.5,13.6,2,,
5386.5,13,11,,
5387.5,12.5,16,,
5388.5,12.3,17,,
5389.5,12.1,15,,
5390.5,11.9,10,,
5391.5,11.8,3,,
5392.5,11.6,357,,
5393.5,11.3,352,,
5394.5,11,350,,
5395.5,10.9,352,,
5396.5,10.8,357,,
5397.5,10.6,2,,
5398.5,10.6,3,,
5399.5,10.6,1,,
5400.5,10.6,357,,
5401.5,10.6,352,,
5402.5,10.5,349,,
5403.5,10.4,347,,
5404.5,10.1,348,,
5405.5,9.8,351,,
5406.5,9.8,354,,
5407.5,9.7,348,,
5408.5,9.1,343,,
5409.5,9.3,249,,
5410.5,10.3,179,,
5411.5,11.1,183,,
5412.5,11.5,191,,
5413.5,11.6,198,,
5414.5,11.5,207,,
5415.5,11.2,214,,
5416.5,10.7,218,,
5417.5,10,219,,
5418.5,9.7,216,,
5419.5,9.7,203,,
5420.5,9.7,197,,
5421.5,9.7,196,,
5422.5,9.7,201,,
5423.5,9.8,210,,
5424.5,9.8,219,,
5425.5,9.9,233,,
5426.5,10,243,,
5427.5,10,244,,
5428.5,10,238,,
5429.5,9.9,228,,
5430.5,10.2,216,,
5431.5,10.8,201,,
5432.5,11.3,193,,
5433.5,11.8,185,,
5434.5,12.4,181,,
5435.5,12.8,180,,
5436.5,13.1,181,,
5437.5,13.2,184,,
5438.5,13.1,186,,
5439.5,12.9,188,,
5440.5,12.6,188,,
5441.5,11.8,186,,
5442.5,11,183,,
5443.5,10.6,181,,
5444.5,10.4,181,,
5445.5,10.3,180,,
5446.5,10.2,180,,
5447.5,10.1,180,,
5448.5,10.1,177,,
5449.5,10.1,172,,
5450.5,10.1,167,,
5451.5,10,161,,
5452.5,9.8,154,,
5453.5,9.6,151,,
5454.5,9.7,154,,
5455.5,9.9,172,,
5456.5,10,199,,
5457.5,10.1,217,,
5458.5,10.2,229,,
5459.5,10.2,228,,
5460.5,10.1,219,,
5461.5,10.1,207,,
5462.5,10.1,193,,
5463.5,10.1,182,,
5464.5,10,181,,
5465.5,9.9,184,,
5466.5,9.8,194,,
5467.5,9.9,205,,
5468.5,9.9,220,,
5469.5,9.9,229,,
5470.5,9.9,224,,
5471.5,9.9,208,,
5472.5,9.9,199,,
5473.5,9.9,200,,
5474.5,9.9,203,,
5475.5,9.8,204,,
5476.5,9.8,201,,
5477.5,9.7,196,,
5478.5,9.9,190,,
5479.5,10.2,189,,
5480.5,10.5,189,,
5481.5,10.6,190,,
5482.5,10.6,192,,
5483.5,10.5,193,,
5484.5,10.2,193,,
5485.5,9.9,194,,
5486.5,9.5,195,,
5487.5,9.3,206,,
5488.5,9.2,233,,
5489.5,9.2,258,,
5490.5,9.2,276,,
5491.5,9.4,275,,
5492.5,9.5,286,,
5493.5,9.6,302,,
5494.5,9.7,316,,
5495.5,9.9,328,,
5496.5,10.2,338,,
5497.5,10.6,344,,
5498.5,11,349,,
5499.5,11.5,352,,
5500.5,11.8,353,,
5501.5,12.1,351,,
5502.5,12.5,350,,
5503.5,13,350,,
5504.5,13.4,354,,
5505.5,13.7,357,,
5506.5,13.7,360,,
5507.5,13.6,1,,
5508.5,13.3,2,,
5509.5,13,4,,
5510.5,12.5,5,,
5511.5,12.1,2,,
5512.5,11.6,356,,
5513.5,11.2,349,,
5514.5,11.2,344,,
5515.5,11.6,342,,
5516.5,12,340,,
5517.5,12.5,340,,
5518.5,12.8,340,,
5519.5,12.9,342,,
5520.5,13.2,345,,
5521.5,13.5,353,,
5522.5,13.4,355,,
5523.5,13.2,355,,
5524.5,12.8,354,,
5525.5,12.6,354,,
5526.5,12.9,354,,
5527.5,13.6,354,,
5528.5,14.2,357,,
5529.5,14.4,1,,
5530.5,14.3,4,,
5531.5,14.2,5,,
5532.5,14.2,5,,
5533.5,14.2,4,,
5534.5,14.1,3,,
5535.5,13.9,1,,
